thorax_q1,thorax_q2,thorax_q3,thorax_q4,thorax_ax,thorax_ay,thorax_az,thorax_gx,thorax_gy,thorax_gz,thorax_mx,thorax_my,thorax_mz,thorax_barometer,thorax_linAcc_x,thorax_linAcc_y,thorax_linAcc_z,thorax_altitude,humerus_q1,humerus_q2,humerus_q3,humerus_q4,humerus_ax,humerus_ay,humerus_az,humerus_gx,humerus_gy,humerus_gz,humerus_mx,humerus_my,humerus_mz,humerus_barometer,humerus_linAcc_x,humerus_linAcc_y,humerus_linAcc_z,humerus_altitude,radius_q1,radius_q2,radius_q3,radius_q4,radius_ax,radius_ay,radius_az,radius_gx,radius_gy,radius_gz,radius_mx,radius_my,radius_mz,radius_barometer,radius_linAcc_x,radius_linAcc_y,radius_linAcc_z,radius_altitude,
13.9224094,+0.4803621,-0.5403649,+0.2686042,+0.6364824,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1352469,-0.4443527,+0.4430632,+0.7667815,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0953482,-0.0916791,+0.6092231,+0.7818893,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
13.932263,+0.4801067,-0.5405804,+0.2682614,+0.6366366,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1352100,-0.4446577,+0.4428091,+0.7667580,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0947812,-0.0921474,+0.6091192,+0.7819841,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
13.9422338,+0.4799843,-0.5406825,+0.2680996,+0.6367103,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1351222,-0.4447184,+0.4427189,+0.7667903,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0944725,-0.0923033,+0.6090881,+0.7820274,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
13.9511789,+0.4796953,-0.5408926,+0.2677117,+0.6369130,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1348166,-0.4447481,+0.4425230,+0.7669401,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0938555,-0.0925129,+0.6090716,+0.7820897,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
13.9626368,+0.4795489,-0.5410014,+0.2675474,+0.6369998,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1346816,-0.4446945,+0.4424436,+0.7670406,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0935905,-0.0926141,+0.6090425,+0.7821320,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
13.9725831,+0.4794157,-0.5410808,+0.2673864,+0.6371002,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1345007,-0.4446444,+0.4423695,+0.7671441,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0933325,-0.0927157,+0.6090035,+0.7821813,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
13.9826981,+0.4791596,-0.5412438,+0.2670570,+0.6372926,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1341986,-0.4444526,+0.4422109,+0.7673995,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0928259,-0.0929440,+0.6089415,+0.7822627,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
13.9926512,+0.4790411,-0.5412909,+0.2669014,+0.6374069,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1341121,-0.4444031,+0.4421437,+0.7674820,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0926114,-0.0930721,+0.6088992,+0.7823058,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.0026038,+0.4787757,-0.5414596,+0.2666048,+0.6375870,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1339661,-0.4443803,+0.4420168,+0.7675939,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0922046,-0.0934247,+0.6087746,+0.7824088,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.0124715,+0.4786593,-0.5415208,+0.2664340,+0.6376939,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1339029,-0.4443371,+0.4419380,+0.7676753,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0920394,-0.0936572,+0.6087188,+0.7824439,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.0227027,+0.4784351,-0.5416465,+0.2660323,+0.6379229,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1338037,-0.4442968,+0.4419163,+0.7677284,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0916507,-0.0939874,+0.6085999,+0.7825425,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.0331689,+0.4783102,-0.5417193,+0.2658364,+0.6380365,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1337616,-0.4442809,+0.4419150,+0.7677457,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0914391,-0.0941378,+0.6085545,+0.7825845,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.0430202,+0.4781156,-0.5418524,+0.2654755,+0.6382195,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1337548,-0.4442876,+0.4418395,+0.7677865,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0910844,-0.0944635,+0.6084962,+0.7826319,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.0518203,+0.4780208,-0.5419183,+0.2653095,+0.6383036,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1337781,-0.4443042,+0.4418014,+0.7677946,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0909062,-0.0946388,+0.6084672,+0.7826540,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.062552,+0.4779332,-0.5420040,+0.2651565,+0.6383601,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1337617,-0.4443491,+0.4417565,+0.7677974,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0907280,-0.0948490,+0.6084460,+0.7826657,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.0734154,+0.4777502,-0.5421807,+0.2648832,+0.6384604,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1338173,-0.4444876,+0.4416851,+0.7677486,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0903862,-0.0952330,+0.6083761,+0.7827129,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.0834711,+0.4776599,-0.5422997,+0.2647631,+0.6384768,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1338323,-0.4445398,+0.4416206,+0.7677529,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0901906,-0.0953850,+0.6083922,+0.7827044,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.0934269,+0.4775353,-0.5426670,+0.2644322,+0.6383949,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1338546,-0.4446219,+0.4416105,+0.7677072,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0898564,-0.0956252,+0.6083757,+0.7827265,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.1034567,+0.4774998,-0.5428195,+0.2642464,+0.6383689,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1339086,-0.4447155,+0.4415821,+0.7676600,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0896906,-0.0957688,+0.6083885,+0.7827179,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.1135039,+0.4775133,-0.5433555,+0.2638631,+0.6380612,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1340857,-0.4450184,+0.4414918,+0.7675055,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0893918,-0.0959968,+0.6083693,+0.7827391,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.1234626,+0.4775126,-0.5436539,+0.2636779,+0.6378841,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1341592,-0.4451084,+0.4414493,+0.7674649,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0892594,-0.0961169,+0.6083477,+0.7827563,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.1334748,+0.4775459,-0.5440588,+0.2633042,+0.6376683,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1342531,-0.4452426,+0.4414158,+0.7673900,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0890403,-0.0963533,+0.6083252,+0.7827697,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.1438674,+0.4775456,-0.5442783,+0.2631249,+0.6375553,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1342907,-0.4453499,+0.4413924,+0.7673345,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0889529,-0.0964693,+0.6084192,+0.7826923,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.1538067,+0.4775736,-0.5445004,+0.2629347,+0.6374232,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1343358,-0.4454143,+0.4413877,+0.7672920,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0888579,-0.0965939,+0.6084850,+0.7826365,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.1636495,+0.4776666,-0.5448998,+0.2625154,+0.6371849,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1343841,-0.4455463,+0.4413348,+0.7672372,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0888014,-0.0969329,+0.6085136,+0.7825788,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.1736095,+0.4776961,-0.5450857,+0.2623040,+0.6370907,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1344474,-0.4456968,+0.4412739,+0.7671738,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0887261,-0.0970328,+0.6085917,+0.7825142,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.1823487,+0.4777604,-0.5453774,+0.2619588,+0.6369349,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1346802,-0.4460971,+0.4410553,+0.7670260,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0887452,-0.0973312,+0.6086463,+0.7824325,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.1930003,+0.4777801,-0.5455019,+0.2618102,+0.6368747,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1348138,-0.4463205,+0.4409637,+0.7669253,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0888021,-0.0974972,+0.6086699,+0.7823871,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.204302,+0.4778011,-0.5457480,+0.2614958,+0.6367772,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1349826,-0.4467615,+0.4408296,+0.7667158,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0889496,-0.0978426,+0.6087251,+0.7822842,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.2141765,+0.4777795,-0.5460793,+0.2613857,+0.6365545,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1350310,-0.4469017,+0.4407797,+0.7666543,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0890729,-0.0980263,+0.6087592,+0.7822207,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.2241984,+0.4777817,-0.5463417,+0.2612086,+0.6364005,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1350258,-0.4469918,+0.4407608,+0.7666135,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0891709,-0.0982245,+0.6087695,+0.7821766,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.2340699,+0.4777553,-0.5466955,+0.2608734,+0.6362540,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1350055,-0.4470237,+0.4407411,+0.7666098,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0893441,-0.0985338,+0.6087891,+0.7821025,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.2440072,+0.4777197,-0.5469048,+0.2607382,+0.6361561,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1349980,-0.4471364,+0.4406922,+0.7665735,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0893988,-0.0986651,+0.6088400,+0.7820402,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.2545068,+0.4775705,-0.5474650,+0.2605670,+0.6358564,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1351223,-0.4475353,+0.4405487,+0.7664014,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0895805,-0.0989290,+0.6088574,+0.7819726,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.2634152,+0.4774690,-0.5477132,+0.2605294,+0.6357343,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1352256,-0.4477485,+0.4404800,+0.7662980,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0896815,-0.0990820,+0.6088613,+0.7819386,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.2748106,+0.4772378,-0.5479792,+0.2605748,+0.6356601,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1352919,-0.4480172,+0.4403856,+0.7661836,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0898968,-0.0993995,+0.6089432,+0.7818098,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.2848639,+0.4771137,-0.5481395,+0.2606160,+0.6355981,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1352775,-0.4480771,+0.4403469,+0.7661732,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0899814,-0.0995577,+0.6089754,+0.7817548,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.2948013,+0.4769087,-0.5485044,+0.2606571,+0.6354204,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1353141,-0.4482735,+0.4401805,+0.7661476,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0901427,-0.0998146,+0.6090775,+0.7816240,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.3048369,+0.4768181,-0.5486745,+0.2606639,+0.6353387,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1353635,-0.4485120,+0.4401203,+0.7660337,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0902266,-0.0999591,+0.6091447,+0.7815434,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.3172914,+0.4767126,-0.5489004,+0.2606722,+0.6352192,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1353819,-0.4487482,+0.4400147,+0.7659529,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0903296,-0.1001137,+0.6091818,+0.7814829,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.3242925,+0.4765351,-0.5492685,+0.2607108,+0.6350183,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1353766,-0.4491368,+0.4398910,+0.7657971,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0905227,-0.1004391,+0.6092631,+0.7813553,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.3349365,+0.4764409,-0.5494142,+0.2607026,+0.6349663,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1353754,-0.4493144,+0.4398645,+0.7657082,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0905874,-0.1006345,+0.6092848,+0.7813057,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.3453819,+0.4762565,-0.5496906,+0.2607594,+0.6348422,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1354576,-0.4495914,+0.4397994,+0.7655686,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0906683,-0.1011395,+0.6093570,+0.7811748,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.3553338,+0.4761786,-0.5498248,+0.2607851,+0.6347737,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1354939,-0.4497746,+0.4397952,+0.7654570,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0906615,-0.1013977,+0.6094013,+0.7811076,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.3653224,+0.4760092,-0.5500826,+0.2608205,+0.6346629,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1355951,-0.4501000,+0.4397366,+0.7652814,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0905347,-0.1018236,+0.6094635,+0.7810184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.3751959,+0.4759071,-0.5502079,+0.2608357,+0.6346245,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1356254,-0.4503078,+0.4397360,+0.7651542,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0904608,-0.1020672,+0.6095190,+0.7809519,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.3851229,+0.4758190,-0.5503249,+0.2608637,+0.6345776,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1356340,-0.4505128,+0.4397313,+0.7650346,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0903812,-0.1023053,+0.6095785,+0.7808834,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.3950523,+0.4757074,-0.5504652,+0.2609068,+0.6345220,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1356157,-0.4508871,+0.4396800,+0.7648467,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0901050,-0.1026646,+0.6097259,+0.7807531,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.4054965,+0.4756839,-0.5505069,+0.2609202,+0.6344980,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1355835,-0.4511153,+0.4396732,+0.7647219,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0899619,-0.1028496,+0.6097823,+0.7807012,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.4160026,+0.4755707,-0.5507064,+0.2609764,+0.6343865,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1354636,-0.4513911,+0.4396237,+0.7646089,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0895891,-0.1030421,+0.6098753,+0.7806460,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.4259104,+0.4755341,-0.5507634,+0.2609827,+0.6343618,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1353833,-0.4515039,+0.4396110,+0.7645637,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0894003,-0.1031049,+0.6099550,+0.7805972,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.4358843,+0.4754229,-0.5509429,+0.2610751,+0.6342514,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1351675,-0.4516645,+0.4396365,+0.7644925,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0889670,-0.1032254,+0.6101213,+0.7805008,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.4453218,+0.4753852,-0.5510018,+0.2610818,+0.6342257,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1350408,-0.4516958,+0.4396519,+0.7644875,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0887528,-0.1032733,+0.6101638,+0.7804855,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.4558543,+0.4753011,-0.5511264,+0.2610838,+0.6341796,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1349233,-0.4518926,+0.4396775,+0.7643772,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0882946,-0.1033786,+0.6103185,+0.7804026,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.4655703,+0.4752675,-0.5511673,+0.2610676,+0.6341760,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1348647,-0.4519803,+0.4396760,+0.7643366,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0880761,-0.1034435,+0.6104204,+0.7803389,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.476378,+0.4752090,-0.5512646,+0.2610829,+0.6341288,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1348892,-0.4522400,+0.4396722,+0.7641808,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0878712,-0.1035063,+0.6105223,+0.7802741,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.4862299,+0.4750746,-0.5514340,+0.2611273,+0.6340640,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1350468,-0.4529353,+0.4394873,+0.7638475,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0875588,-0.1037002,+0.6107054,+0.7801402,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.4962775,+0.4749409,-0.5516160,+0.2611868,+0.6339814,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1350554,-0.4531731,+0.4394364,+0.7637342,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0874429,-0.1038916,+0.6107681,+0.7800786,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.5059909,+0.4747564,-0.5518625,+0.2613085,+0.6338549,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1348879,-0.4532374,+0.4394670,+0.7637079,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0872688,-0.1042087,+0.6108319,+0.7800058,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.5163293,+0.4746962,-0.5517992,+0.2613816,+0.6339250,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1347786,-0.4532368,+0.4395072,+0.7637045,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0872010,-0.1042977,+0.6108840,+0.7799608,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.526366,+0.4745132,-0.5518650,+0.2615324,+0.6339425,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1346524,-0.4534369,+0.4395194,+0.7636010,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0870413,-0.1045060,+0.6109825,+0.7798735,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.5363253,+0.4743907,-0.5520280,+0.2615900,+0.6338685,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1345794,-0.4535413,+0.4395108,+0.7635567,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0869735,-0.1045943,+0.6110229,+0.7798375,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.546363,+0.4743672,-0.5520667,+0.2615979,+0.6338491,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1344706,-0.4536952,+0.4394691,+0.7635085,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0868804,-0.1047158,+0.6110818,+0.7797855,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.5566042,+0.4741800,-0.5521454,+0.2617243,+0.6338685,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1343023,-0.4538646,+0.4394530,+0.7634467,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0867361,-0.1049045,+0.6111782,+0.7797007,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.5658465,+0.4740693,-0.5522362,+0.2618158,+0.6338344,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1342599,-0.4539114,+0.4394290,+0.7634401,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0866746,-0.1049853,+0.6112280,+0.7796575,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
14.5764647,+0.4738806,-0.5524191,+0.2619839,+0.6337466,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.1341183,-0.4542139,+0.4394309,+0.7632840,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.0865446,-0.1051546,+0.6113031,+0.7795903,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
